symmetry_flag,height_index,agility_score,coordination_Y,diet_signal_2,diet_signal_1,limb_ratio_B,dance_style,metabolic_balance,limb_ratio_A,behavioral_switch,bone_density,power_index,ancestral_code,coordination_X
False,99.16719,-0.36471,-0.71197,-1.88095,,199.24610,Slängpolskorgris,-86.48738,-0.66109,0,-98.09142,446.79024,CLAN_08324,1.82160
True,100.88862,-0.81914,0.39462,-2.43318,12.89253,200.96429,Polkagris,-90.67824,-0.65922,1,-103.04704,452.91958,CLAN_08522,0.28030
False,101.10461,-0.94537,-0.80364,-1.58845,10.62934,201.17137,Schottisgris,-93.78617,-0.66364,1,-98.18626,456.42993,CLAN_00681,0.32674
True,101.14188,0.04356,-2.53336,-3.34288,,201.21643,Schottisgris,-89.06484,-0.69882,0,-98.94035,456.23920,CLAN_07109,0.38851
False,100.00479,-1.50863,-0.66346,-0.22141,9.32556,200.04046,Polkagris,-90.45005,-0.69700,1,-96.86367,451.59213,CLAN_05125,0.48307
False,100.29911,1.03163,-3.03172,-0.34432,,200.37225,Polkagris,-89.78120,-0.66518,0,-98.86330,452.06388,CLAN_07841,1.98834
True,100.30678,-0.12418,0.48321,-0.68034,11.75257,200.39359,Polkagris,-90.47058,-0.64544,1,-97.23184,452.91797,CLAN_08236,-0.85186
False,102.10560,0.01061,-1.40007,-1.63737,,202.17046,Polskorgris,-90.21471,-0.66026,0,-96.95072,462.05265,CLAN_08493,-0.50961
False,101.12005,-0.27610,-0.83816,-3.10904,,201.19445,Schottisgris,-93.54493,-0.66812,1,-99.73064,455.73493,CLAN_00325,-0.91141
False,100.13892,0.26458,-0.00444,4.02144,13.36167,200.20033,Polkagris,-88.90830,-0.66512,0,-103.65300,448.86811,CLAN_06728,0.02772
True,100.11155,0.24439,-1.08801,-0.99760,11.73905,200.19411,Polkagris,-90.67753,-0.64359,0,-96.71740,452.19903,CLAN_00203,-0.30780
True,99.99277,0.06594,2.46600,-1.49878,,200.06598,Polkagris,-92.46738,-0.68601,0,-102.11632,448.90568,CLAN_08055,-0.51947
False,100.37433,-0.27209,1.07931,4.35525,11.89332,200.43119,Polkagris,-91.13671,-0.70810,1,-104.52031,449.61148,CLAN_03844,-1.75153
True,99.24530,-1.82429,0.75040,-1.62433,11.22170,199.30133,Slängpolskorgris,-88.36848,-0.68423,0,-97.13550,447.65873,CLAN_04091,-1.32575
True,100.54254,0.11732,1.04177,-0.16382,11.14263,200.57817,Polkagris,-90.93392,-0.68402,0,-105.89451,449.76544,CLAN_01759,-0.51386
False,100.14988,-0.24896,-2.21590,-1.32937,,200.23170,Polkagris,-90.81327,-0.67183,1,-99.45773,451.02055,CLAN_05115,1.19261
False,98.62647,0.78528,-0.97556,1.53466,11.97327,198.68309,Hambogris,-89.59075,-0.68585,1,-92.51664,446.87404,CLAN_09715,0.40058
False,99.77860,-0.10650,0.28287,-2.32368,13.06098,199.85049,Slängpolskorgris,-91.86905,-0.67567,0,-103.51268,447.13667,CLAN_02343,-3.51626
False,99.10188,-0.85793,-1.67878,-2.74926,9.97871,199.19309,Slängpolskorgris,-91.42625,-0.65104,0,-97.45123,446.78376,CLAN_05365,2.00154
False,101.28287,-0.08554,-2.56968,-1.04778,,201.35571,Schottisgris,-91.54226,-0.66923,1,-101.93865,455.44501,CLAN_03272,-0.61455
True,99.39748,0.46428,0.26739,-4.37547,11.99830,199.47110,Slängpolskorgris,-89.07778,-0.69535,1,-101.41505,446.27988,CLAN_10638,0.90983
True,99.51614,-0.38890,-0.22916,-0.27196,10.94837,199.59537,Slängpolskorgris,-91.51240,-0.66909,0,-100.82583,447.16778,CLAN_04093,0.27626
True,100.20966,-0.72624,1.09670,-2.04304,,200.28410,Polkagris,-89.46130,-0.66367,1,-93.80218,454.14720,CLAN_05428,-0.68709
True,99.67827,-0.68674,1.66408,-1.58416,10.48808,199.74787,Slängpolskorgris,-89.63003,-0.65647,0,-100.11432,448.33417,CLAN_04412,-0.36530
False,102.31935,1.68990,0.61013,-5.74552,10.83081,202.40221,Polskorgris,-94.82500,-0.68672,0,-102.82165,460.18593,CLAN_05028,-0.12295
False,101.24760,-0.31545,0.03514,0.41322,10.00533,201.30972,Schottisgris,-94.90549,-0.66634,1,-98.19065,457.14270,CLAN_06790,0.75364
True,99.75496,0.30680,1.40423,-0.75077,,199.82925,Slängpolskorgris,-91.69952,-0.67762,1,-101.18451,448.18254,CLAN_07183,-2.03794
False,101.20032,0.21826,0.03066,-0.05248,10.04976,201.25700,Schottisgris,-87.65065,-0.64582,0,-97.99523,457.00396,CLAN_06322,-0.83051
True,101.06956,-0.62780,0.69691,3.43177,11.02036,201.10845,Schottisgris,-91.42274,-0.67944,1,-102.65096,454.02233,CLAN_09108,-0.25579
True,99.77897,0.02605,-0.31182,-1.43467,11.89090,199.85640,Slängpolskorgris,-91.67325,-0.68965,1,-98.05427,449.86773,CLAN_10126,-0.21441
False,100.96739,-0.10758,-0.16205,-2.39278,,201.04368,Polkagris,-91.98419,-0.67822,1,-105.33285,452.17053,CLAN_05444,-0.61912
True,97.75475,0.49765,1.41214,-2.69251,,197.84034,Hambogris,-86.29960,-0.68673,1,-105.34936,436.09906,CLAN_09486,-3.54989
False,101.31310,-0.77764,0.52642,-2.22182,9.23321,201.37376,Schottisgris,-90.89218,-0.68740,1,-98.89821,457.11640,CLAN_06256,0.82698
False,101.19660,0.01859,0.98681,1.29638,11.72550,201.24413,Schottisgris,-90.73177,-0.66447,0,-95.78518,458.09043,CLAN_05953,0.55987
True,99.29310,0.95286,-0.42985,-0.96669,9.50781,199.35455,Slängpolskorgris,-90.10044,-0.67976,1,-97.21651,447.85726,CLAN_07397,0.65032
False,101.50653,-0.01657,-0.82466,-0.94903,8.85128,201.57269,Schottisgris,-90.85642,-0.70013,1,-97.31242,458.87643,CLAN_00080,0.05183
True,99.64559,0.05034,-2.72152,-1.72708,10.55544,199.72001,Slängpolskorgris,-91.83151,-0.69215,1,-100.11383,448.17102,CLAN_03181,2.33776
True,99.75939,0.51990,-0.77009,-1.16621,11.50132,199.82375,Slängpolskorgris,-86.71391,-0.67479,1,-107.79742,444.89823,CLAN_02951,0.57650
False,100.19057,1.17208,-0.60274,2.09137,10.94270,200.23169,Polkagris,-92.02939,-0.71336,0,-97.16334,452.37118,CLAN_05214,0.90637
True,99.98366,0.27209,0.01259,-1.28675,12.35745,200.07106,Slängpolskorgris,-93.11659,-0.68886,0,-100.12643,449.85510,CLAN_03726,-0.44558
False,99.96091,-0.78247,1.05553,1.89505,12.44495,200.02569,Slängpolskorgris,-91.50501,-0.71925,0,-96.26896,451.67006,CLAN_04664,-0.85084
False,100.70677,0.43649,-0.18089,3.02825,10.75662,200.75381,Polkagris,-92.37187,-0.68522,0,-101.41166,452.82803,CLAN_00323,0.14909
True,99.84553,-0.04787,0.07242,1.24473,10.03305,199.89491,Slängpolskorgris,-91.60034,-0.67508,0,-101.96265,448.24635,CLAN_08215,-0.84249
False,100.22542,0.25551,0.80434,2.25135,11.08492,200.29324,Polkagris,-92.18246,-0.70199,0,-98.64087,451.80667,CLAN_07518,-0.27659
True,100.28279,1.46643,1.65979,-3.36548,11.90349,200.36158,Polkagris,-91.28864,-0.67528,0,-100.19577,451.31606,CLAN_04601,-1.93642
False,100.57163,-0.09977,1.12548,1.18199,10.07096,200.65513,Polkagris,-91.53755,-0.66021,1,-94.11419,455.80106,CLAN_09456,2.65455
False,97.94570,-0.70322,-0.33131,0.77923,11.69542,198.02896,Hambogris,-88.57160,-0.64493,0,-98.87007,440.29348,CLAN_01243,-0.04291
False,99.44238,0.43538,-0.48339,-1.32391,,199.52009,Slängpolskorgris,-87.11247,-0.65786,1,-97.35097,448.53640,CLAN_00539,-0.90564
True,100.22829,-0.28172,-0.67488,2.81054,11.65573,200.27032,Polkagris,-89.88539,-0.71590,1,-105.13600,448.57345,CLAN_03620,0.77777
False,99.94542,-0.46148,-0.66746,0.20423,10.18974,200.00127,Slängpolskorgris,-92.71148,-0.67967,0,-101.80954,448.82233,CLAN_10791,-0.03935
True,101.03911,1.17259,-1.01861,-1.53836,,201.11732,Schottisgris,-93.25126,-0.69709,0,-104.68747,452.85182,CLAN_02923,1.42066
False,98.03697,-1.78603,-0.55327,-1.59521,10.93002,198.11009,Hambogris,-87.75965,-0.66458,0,-99.75276,440.30846,CLAN_10605,-0.67835
False,99.55866,0.59024,4.20802,-2.07749,9.84957,199.62781,Slängpolskorgris,-90.04305,-0.67027,1,-98.88410,448.35124,CLAN_09736,-0.65809
False,100.21557,0.82656,-0.75666,2.10666,10.17506,200.28719,Polkagris,-90.54828,-0.65293,0,-97.27275,452.44147,CLAN_08515,1.24381
True,99.14221,0.58378,-0.22381,-1.51518,12.98767,199.18742,Slängpolskorgris,-89.20996,-0.69110,1,-97.22714,447.09746,CLAN_09255,1.77615
False,101.32910,0.18974,0.43177,4.44428,10.88449,201.36524,Schottisgris,-90.93852,-0.67787,0,-99.58933,456.85084,CLAN_01279,-0.03619
False,100.19858,1.52028,1.29691,0.03876,,200.27875,Polkagris,-90.86182,-0.68191,0,-99.27402,451.35588,CLAN_08899,-1.62970
True,100.04523,-0.67416,0.29423,3.37968,12.28334,200.11631,Polkagris,-87.61177,-0.70428,1,-99.42284,450.51473,CLAN_10062,-0.71303
True,99.64977,0.42700,0.09746,2.74261,11.21897,199.71551,Slängpolskorgris,-91.92065,-0.71011,1,-107.47791,444.50991,CLAN_03305,1.32541
False,98.73716,-0.70971,0.33557,2.36335,9.73750,198.77846,Hambogris,-90.35427,-0.71502,0,-97.09214,445.13974,CLAN_08078,-2.07547
True,99.05034,-0.02111,2.14258,-2.12578,12.21267,199.12900,Slängpolskorgris,-87.31048,-0.66039,0,-102.57766,443.96286,CLAN_00087,1.61850
True,99.47114,-0.08058,0.08433,0.63066,,199.55292,Slängpolskorgris,-91.39448,-0.69792,0,-98.18221,448.26461,CLAN_07693,-0.97131
False,99.93114,-0.17511,0.25317,2.69428,10.39107,199.98659,Slängpolskorgris,-90.89225,-0.66853,0,-101.18297,449.06423,CLAN_01661,1.35817
True,98.76357,0.06041,-2.39897,-3.01513,,198.84023,Hambogris,-86.14511,-0.65668,1,-98.19157,444.72205,CLAN_04291,-0.12041
True,99.55583,-0.48495,-0.14655,4.12743,13.71142,199.60426,Slängpolskorgris,-92.64729,-0.73569,0,-100.34063,447.60884,CLAN_06282,0.59623
True,99.24840,-0.51697,-0.64135,0.74080,10.85451,199.32147,Slängpolskorgris,-90.13143,-0.69440,0,-101.26611,445.60897,CLAN_05384,-0.24362
False,101.19498,0.68031,-2.10293,-0.97064,11.79741,201.27762,Schottisgris,-93.77740,-0.63954,0,-101.19722,455.37629,CLAN_08781,2.11644
False,97.56814,-1.30080,1.08149,-4.67352,,197.64326,Hambogris,-86.36384,-0.65970,0,-98.19846,438.74145,CLAN_04047,1.83763
True,100.03952,-0.75773,-2.81553,-2.18015,,200.11478,Polkagris,-94.51116,-0.69170,1,-100.26433,450.06544,CLAN_03440,2.04676
True,98.08539,-0.24235,-0.29781,-1.69242,,198.15521,Hambogris,-86.42449,-0.67149,0,-94.98419,442.93486,CLAN_03067,0.51752
False,99.93162,-0.36600,0.80506,-1.63811,11.81912,200.00330,Slängpolskorgris,-88.96335,-0.66345,0,-98.28023,450.51797,CLAN_05661,0.26687
False,100.29562,0.08133,-3.03929,2.68713,16.07306,200.36486,Polkagris,-90.72684,-0.67203,0,-95.42339,453.76640,CLAN_10805,-2.78807
False,101.13383,0.70280,-0.22954,-2.46792,12.25503,201.20127,Schottisgris,-90.73632,-0.66482,0,-97.85875,456.73980,CLAN_00210,-0.79847
True,99.28070,0.02376,0.22732,0.04352,9.67680,199.32303,Slängpolskorgris,-89.45494,-0.71701,1,-99.38882,446.70907,CLAN_06860,-0.34606
True,99.49329,-0.49103,0.87858,-0.87036,,199.57242,Slängpolskorgris,-89.02015,-0.68871,0,-102.00177,446.46557,CLAN_07575,-0.74951
True,100.10399,-0.57222,1.46821,-2.35189,10.03159,200.18945,Polkagris,-93.72965,-0.68820,1,-99.70414,450.66786,CLAN_02262,0.45667
True,100.44790,0.84687,0.39029,-4.60720,,200.52398,Polkagris,-90.40211,-0.69621,0,-100.57762,451.95068,CLAN_02350,-1.04051
True,99.32669,0.73285,0.49428,3.02417,9.51583,199.38358,Slängpolskorgris,-90.04035,-0.68534,1,-95.03869,449.11411,CLAN_02565,1.99514
False,101.45213,0.78616,0.81406,0.07230,11.75753,201.50237,Schottisgris,-91.46990,-0.68745,0,-96.98994,458.76567,CLAN_05148,0.17589
False,98.82704,-1.30203,-3.26712,-2.29911,10.70258,198.90494,Hambogris,-87.20241,-0.69644,0,-98.01918,445.12560,CLAN_01171,2.05734
True,101.20966,-0.28167,-2.59858,4.51147,8.52173,201.26557,Schottisgris,-91.83753,-0.68395,1,-101.53702,455.27977,CLAN_00715,-0.44348
False,99.31861,1.47657,0.84561,-1.48173,11.86331,199.39749,Slängpolskorgris,-89.07077,-0.63947,1,-101.71586,445.73510,CLAN_09447,-1.32182
False,101.68724,1.93165,-0.14544,-2.78727,,201.76481,Schottisgris,-91.81203,-0.67458,0,-101.08968,457.89134,CLAN_05968,0.49325
True,100.15530,-0.59035,-1.02490,-3.64029,10.69671,200.22567,Polkagris,-89.59562,-0.67925,1,-96.32846,452.61225,CLAN_07269,-1.74000
True,98.12215,-1.20249,-0.86773,-3.04906,12.24941,198.17000,Hambogris,-87.87293,-0.69463,0,-99.96631,440.62762,CLAN_05153,-2.52021
True,98.93359,-0.36630,-1.36190,1.07534,11.01227,198.98904,Hambogris,-90.05486,-0.65417,0,-102.00762,443.66415,CLAN_02405,-0.07825
False,99.21467,-0.95605,1.23120,-1.15617,,199.29279,Slängpolskorgris,-90.38229,-0.66089,0,-101.23042,445.45816,CLAN_00083,1.47153
True,100.02529,-0.59093,-0.20061,-2.16308,,200.10430,Polkagris,-90.00000,-0.68805,1,-96.88131,451.68582,CLAN_05774,-2.25677
True,100.32799,0.63794,-2.25165,-2.07299,10.29760,200.37490,Polkagris,-89.86199,-0.69549,0,-97.00727,453.13632,CLAN_00555,-1.64167
True,99.55884,0.94691,0.31153,-0.14737,12.33807,199.63977,Slängpolskorgris,-89.75901,-0.65781,1,-100.25181,447.66828,CLAN_07559,0.13439
True,99.27311,-1.14668,-0.29165,4.50583,12.09414,199.31897,Slängpolskorgris,-91.26962,-0.72566,0,-101.00777,445.86166,CLAN_05182,0.74639
True,98.45670,0.03684,-0.64769,0.72379,9.72128,198.50283,Hambogris,-90.50054,-0.68521,1,-104.08040,440.24331,CLAN_02910,0.05705
True,96.90854,0.29839,-0.69964,-0.19982,9.63226,196.98899,Hambogris,-90.00420,-0.69375,1,-94.47704,437.30420,CLAN_03867,-0.39284
True,100.04060,0.73002,1.29825,-1.26257,,200.11276,Polkagris,-91.22768,-0.66244,0,-99.73613,450.33493,CLAN_05498,0.03655
False,99.43567,0.04121,-1.99654,-1.69758,,199.51416,Slängpolskorgris,-90.18024,-0.68004,1,-102.85486,445.75091,CLAN_02937,-0.42260
False,98.34829,0.12172,1.86114,-1.40727,10.41935,198.43004,Hambogris,-89.15163,-0.65008,1,-99.40275,442.04006,CLAN_01673,1.37643
True,98.76635,-0.16784,-0.44540,1.69323,11.09605,198.83483,Hambogris,-89.51399,-0.71600,0,-100.53143,443.56602,CLAN_00366,0.67647
True,100.38322,0.14001,-1.48018,-0.38549,9.92576,200.46694,Polkagris,-93.62594,-0.65386,0,-102.75067,450.54075,CLAN_02960,-0.68714
False,99.77238,1.29397,0.14883,-1.10279,10.91178,199.85388,Slängpolskorgris,-90.04807,-0.68879,1,-99.24873,449.23754,CLAN_06997,-0.21942
False,98.10649,0.09102,-0.93438,0.92432,,198.17677,Hambogris,-90.69792,-0.65419,1,-98.79052,441.13720,CLAN_04179,-0.47520
False,101.39642,-0.07001,1.72910,-0.23561,12.95889,201.47919,Schottisgris,-92.29010,-0.66267,1,-99.56629,457.19896,CLAN_09214,1.26485
True,100.33251,-0.29172,-0.50049,4.61856,9.95981,200.39032,Polkagris,-90.19364,-0.64706,1,-103.30018,450.01245,CLAN_03642,0.51693
True,99.50249,-1.18857,1.92523,-4.24757,,199.57668,Slängpolskorgris,-91.01852,-0.64712,0,-99.37744,447.82373,CLAN_05900,-1.37955
False,100.81034,1.80587,2.50693,-2.96107,,200.88107,Polkagris,-91.10935,-0.65090,0,-101.33912,453.38213,CLAN_00312,-2.16741
True,98.42787,-0.51006,-0.61053,-1.86925,,198.51067,Hambogris,-91.51643,-0.69041,0,-98.22527,443.02672,CLAN_02535,1.09047
True,99.34012,0.12481,-0.16356,0.19460,13.12016,199.38362,Slängpolskorgris,-90.52042,-0.69328,1,-102.77690,445.31213,CLAN_00411,0.56969
False,100.12415,0.38423,-0.09222,2.09795,9.35708,200.16587,Polkagris,-90.52868,-0.68264,0,-104.13373,448.55391,CLAN_02757,-0.88612
True,101.07156,0.59529,1.19172,-2.14115,,201.13995,Schottisgris,-91.23130,-0.67268,0,-99.18628,455.76468,CLAN_09996,0.28962
True,97.19249,-0.38022,1.27611,-2.67183,11.55682,197.26370,Hambogris,-85.33710,-0.66789,0,-95.48706,438.21891,CLAN_09382,-0.03473
True,99.50359,0.04456,0.24859,1.05309,10.12874,199.55508,Slängpolskorgris,-91.93274,-0.70243,1,-98.77621,448.12986,CLAN_00991,0.15150
False,99.46057,-0.58665,0.57974,1.02258,11.49020,199.49909,Slängpolskorgris,-90.31682,-0.71437,0,-100.30345,447.15113,CLAN_03084,0.12857
False,101.34356,0.55171,-0.94916,-3.53772,10.38720,201.41421,Schottisgris,-91.22764,-0.66991,0,-98.83933,457.29816,CLAN_03641,-0.28297
True,102.56773,0.02956,-3.23989,-0.55470,9.60336,202.63983,Polskorgris,-92.60898,-0.65518,0,-99.67467,463.00134,CLAN_03903,-2.39984
False,99.28634,-0.72996,-0.85313,-1.82500,,199.36120,Slängpolskorgris,-88.90628,-0.66593,0,-98.80661,447.02842,CLAN_01003,0.72531
True,99.84160,0.75211,1.06909,-0.60764,,199.91625,Slängpolskorgris,-92.29297,-0.67366,1,-98.75543,449.83030,CLAN_06359,-0.19160
False,99.84426,0.21858,-0.38512,-0.01649,,199.91390,Slängpolskorgris,-90.65015,-0.67103,1,-99.63700,449.40278,CLAN_02853,2.25295
True,99.97213,-1.01123,-1.16598,-0.59795,15.45665,200.02195,Slängpolskorgris,-91.86004,-0.68192,0,-99.70322,450.00906,CLAN_10067,1.56304
False,99.54734,-0.27601,-1.05615,-0.04078,,199.62788,Slängpolskorgris,-90.64235,-0.67775,0,-101.19829,447.13753,CLAN_06761,0.53208
False,99.13631,0.84137,-1.11802,-2.92533,8.81542,199.22452,Slängpolskorgris,-89.96793,-0.65706,1,-96.26963,447.54675,CLAN_04506,-3.05113
True,100.70508,0.46102,-0.22103,1.40827,9.72512,200.75259,Polkagris,-91.22875,-0.68314,0,-98.86771,454.09155,CLAN_06936,-0.36110
False,99.92422,0.38524,-2.62658,2.42601,9.57228,200.00369,Slängpolskorgris,-91.98071,-0.63998,1,-97.34254,450.94985,CLAN_04539,-1.17387
True,99.16190,-0.96962,-0.75281,-0.62725,14.60799,199.21231,Slängpolskorgris,-87.18007,-0.67926,0,-100.45837,445.58033,CLAN_05424,-0.44085
True,100.24100,-0.27144,-1.65249,-1.19300,11.15280,200.31971,Polkagris,-89.51616,-0.67170,1,-105.77191,448.31903,CLAN_00953,0.37895
False,99.27544,0.18888,-0.67269,3.23177,11.65394,199.32985,Slängpolskorgris,-86.62042,-0.69471,1,-99.34578,446.70431,CLAN_04532,-0.72297
False,100.25248,0.00798,1.64411,-1.35084,14.13397,200.31413,Polkagris,-91.87277,-0.67906,0,-98.66938,451.92769,CLAN_01813,2.59553
False,100.05455,-0.59651,0.47754,-2.61354,11.69747,200.12975,Polkagris,-87.77108,-0.65203,1,-99.08160,450.73196,CLAN_05244,0.42197
False,98.07055,-0.16774,0.39858,-3.24893,,198.15513,Hambogris,-88.21498,-0.68208,0,-99.36369,440.67088,CLAN_09445,-2.03719
False,100.77487,0.22983,-1.50496,0.40755,13.10821,200.85031,Polkagris,-89.91016,-0.66932,0,-105.83709,450.95582,CLAN_04279,3.66075
True,100.26130,0.17306,-0.34698,2.03741,10.78512,200.31026,Polkagris,-88.11640,-0.65437,0,-99.14573,451.73361,CLAN_04029,-0.28440
True,98.97864,-0.20627,0.82274,-2.27324,,199.05108,Hambogris,-88.88715,-0.68848,0,-102.27756,443.75443,CLAN_07449,-0.74275
False,99.16903,-0.34096,0.03747,-0.58831,,199.23964,Slängpolskorgris,-87.58099,-0.66404,0,-95.36245,448.16390,CLAN_02127,-0.25344
False,99.32501,-0.93567,-0.53405,-2.56630,12.05352,199.37992,Slängpolskorgris,-89.50448,-0.65968,0,-96.79085,448.22960,CLAN_00110,-0.40751
False,100.64455,1.00150,0.58810,3.22948,8.77156,200.70747,Polkagris,-88.93291,-0.66021,0,-104.59627,450.92460,CLAN_09791,-0.13634
False,99.57871,0.61402,0.89349,-2.57128,,199.64939,Slängpolskorgris,-89.03607,-0.66756,1,-99.64356,448.07177,CLAN_03301,-1.66801
False,99.54301,0.44016,-0.50307,0.13913,9.89069,199.59217,Slängpolskorgris,-91.26221,-0.66788,1,-97.57009,448.92998,CLAN_00381,0.80838
True,99.88115,0.62289,-0.28287,0.94771,12.13316,199.94044,Slängpolskorgris,-91.80217,-0.65409,1,-101.66481,448.57335,CLAN_02024,1.01428
True,100.68683,0.29139,-0.16905,-3.45672,11.60029,200.76022,Polkagris,-88.84557,-0.65246,0,-102.37386,452.24721,CLAN_05768,-1.19673
False,100.67121,-0.13622,1.40043,-1.04863,11.47843,200.75288,Polkagris,-92.67631,-0.64762,1,-103.95025,451.38093,CLAN_02404,0.68604
False,100.40431,0.58740,-0.23016,-4.07487,,200.47393,Polkagris,-90.98612,-0.66927,0,-96.63782,453.70265,CLAN_08145,0.63643
False,98.29461,0.28114,-1.53836,-1.91464,,198.36588,Hambogris,-89.36287,-0.68254,1,-101.64942,440.64831,CLAN_05087,0.77173
False,98.71650,-0.19753,-0.46036,-2.63728,,198.79809,Hambogris,-87.91676,-0.68487,0,-98.49384,444.33557,CLAN_06678,1.90700
True,100.15654,0.96686,-0.03270,2.21630,12.02938,200.20874,Polkagris,-89.58242,-0.68308,0,-99.85561,450.85489,CLAN_05560,-0.03897
False,99.09097,0.65753,-1.09714,-1.29051,8.67775,199.13998,Slängpolskorgris,-90.12027,-0.69650,1,-99.17960,445.86505,CLAN_04992,0.33670
False,99.17692,-0.49702,0.21843,1.46661,10.31783,199.22051,Slängpolskorgris,-90.70500,-0.70884,0,-94.99545,448.38686,CLAN_04570,-0.57279
False,101.40077,0.11878,0.15611,3.88177,11.54289,201.44535,Schottisgris,-92.86505,-0.71202,0,-98.81419,457.59674,CLAN_04819,0.82626
False,99.72585,-0.21872,-1.69992,-2.89435,,199.79538,Slängpolskorgris,-90.95607,-0.65226,0,-98.83954,449.20947,CLAN_01431,-0.09218
False,99.09219,-0.38376,-0.27566,-1.58996,,199.16512,Slängpolskorgris,-88.80125,-0.67773,0,-100.69724,445.11231,CLAN_01928,-0.32713
False,98.87579,-1.42191,0.47962,-4.97621,,198.96015,Hambogris,-90.14206,-0.69543,0,-97.83017,445.46387,CLAN_00328,0.96371
False,98.51571,0.70783,-1.17108,-3.36621,11.68230,198.58845,Hambogris,-89.30839,-0.69190,1,-99.03933,443.05890,CLAN_03313,-2.63508
True,101.35696,-0.38995,-0.04068,2.06401,12.03416,201.41654,Schottisgris,-91.62226,-0.66769,1,-100.50170,456.53397,CLAN_10128,-0.20232
True,101.73501,-0.34520,-1.01348,-3.63776,,201.80930,Schottisgris,-95.58644,-0.69389,1,-99.04945,459.15033,CLAN_04685,0.48907
True,100.69811,0.35643,-0.93043,1.44304,12.10347,200.75736,Polkagris,-90.19472,-0.71347,0,-99.60247,453.68934,CLAN_07434,0.66969
True,100.57287,0.83728,-0.48174,-2.62833,11.26984,200.64382,Polkagris,-88.90108,-0.65247,0,-107.75092,448.98891,CLAN_00846,-2.64963
False,99.39106,0.10665,0.58356,-0.86323,12.52219,199.48374,Slängpolskorgris,-90.67190,-0.65178,1,-97.42721,448.24169,CLAN_00247,0.66978
True,100.80040,-0.80557,0.72404,-0.18496,8.42053,200.86945,Polkagris,-89.42521,-0.65965,1,-101.66148,453.17127,CLAN_06065,2.19656
False,99.60965,0.04104,-0.84496,-1.70322,9.06540,199.68143,Slängpolskorgris,-87.79063,-0.68779,1,-101.22849,447.43403,CLAN_05478,1.61197
True,100.76995,1.43891,0.14710,-1.08800,13.06701,200.82661,Polkagris,-94.65267,-0.68033,0,-96.39441,455.65256,CLAN_05519,-1.07592
True,101.73677,1.78569,1.71268,-3.18941,8.25322,201.80724,Schottisgris,-92.64339,-0.67064,0,-100.55011,458.40877,CLAN_05165,-0.65895
False,100.45062,-0.57073,-1.54394,3.12393,9.70091,200.51304,Polkagris,-93.92500,-0.68438,1,-99.62182,452.44219,CLAN_03537,-1.48641
False,97.51441,-0.48963,-0.22318,-0.67299,10.18982,197.55456,Hambogris,-87.86891,-0.71880,0,-95.59060,439.77674,CLAN_04733,-0.10568
False,100.21777,0.15465,0.82059,-1.69975,10.47968,200.26227,Polkagris,-90.37627,-0.70071,0,-103.02208,449.57780,CLAN_00174,0.53133
False,100.00611,-0.15971,-1.26694,-0.75724,13.50899,200.08308,Polkagris,-91.71739,-0.66271,1,-96.18841,451.93633,CLAN_05188,-1.76256
True,98.81189,-1.00482,-0.03122,1.13938,10.83721,198.87020,Hambogris,-92.01013,-0.71071,0,-100.83994,443.63948,CLAN_00709,-0.27878
